age,kindCd,neuterYn,processState,sexCd,weight,noticeSdt,noticeEdt,noticeDays,age2
2017,라브라도 리트리버,N,1,F,30,2019-10-24,2019-11-04,11,2
2017,믹스견,N,0,M,15,2019-10-24,2019-11-04,11,2
2018,믹스견,N,1,M,16,2019-10-24,2019-11-04,11,1
2017,믹스견,U,0,F,2,2019-10-24,2019-10-31,7,2
2016,믹스견,U,0,F,6,2019-10-24,2019-11-04,11,3
2019,믹스견,N,0,F,1.2,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,F,1.1,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,F,1.5,2019-10-24,2019-11-04,11,0
2016,코카 푸,N,1,F,8,2019-10-24,2019-11-04,11,3
2014,치와와,N,1,M,3,2019-10-24,2019-11-04,11,5
2016,진도견,N,0,M,20,2019-10-24,2019-11-04,11,3
2018,믹스견,N,1,M,4,2019-10-24,2019-11-03,10,1
2017,믹스견,N,0,M,10,2019-10-24,2019-11-03,10,2
2018,믹스견,U,1,F,4,2019-10-24,2019-11-03,10,1
2018,믹스견,U,0,M,10,2019-10-24,2019-11-04,11,1
2019,믹스견,N,0,F,0.4,2019-10-24,2019-10-31,7,0
2019,믹스견,N,0,F,0.3,2019-10-24,2019-10-31,7,0
2018,푸들,U,1,F,3,2019-10-24,2019-11-04,11,1
2007,포메라니안,N,1,F,3.1,2019-10-24,2019-11-04,11,12
2017,진도견,N,0,M,15.88,2019-10-24,2019-11-04,11,2
2014,푸들,N,0,F,5.71,2019-10-24,2019-11-04,11,5
2014,푸들,N,1,F,6.83,2019-10-24,2019-11-04,11,5
2019,믹스견,U,0,F,2.76,2019-10-24,2019-11-04,11,0
2018,믹스견,U,0,M,2,2019-10-24,2019-11-04,11,1
2018,믹스견,U,0,F,2,2019-10-24,2019-11-04,11,1
2018,믹스견,U,0,F,2,2019-10-24,2019-11-04,11,1
2018,믹스견,U,0,F,2,2019-10-24,2019-11-04,11,1
2016,웰시 코기 펨브로크,U,1,M,12,2019-10-24,2019-11-04,11,3
2016,믹스견,N,1,F,4.5,2019-10-24,2019-11-04,11,3
2017,믹스견,N,1,M,6,2019-10-24,2019-11-04,11,2
2019,치와와,N,1,M,2.1,2019-10-24,2019-11-04,11,0
2014,믹스견,N,1,M,30,2019-10-24,2019-11-04,11,5
2017,이탈리안 그레이 하운드,U,1,F,4.5,2019-10-24,2019-11-04,11,2
2014,믹스견,N,1,M,20,2019-10-24,2019-11-04,11,5
2017,믹스견,N,0,F,18,2019-10-24,2019-11-04,11,2
2019,믹스견,N,0,M,12,2019-10-24,2019-11-04,11,0
2018,믹스견,N,0,F,18,2019-10-24,2019-11-04,11,1
2018,스피츠,U,1,F,6.35,2019-10-24,2019-11-04,11,1
2019,믹스견,N,0,F,2.3,2019-10-24,2019-11-04,11,0
2019,스피츠,N,1,M,3.6,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,M,2,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,M,2,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,M,2,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,F,2,2019-10-24,2019-11-04,11,0
2018,믹스견,N,1,M,8.7,2019-10-24,2019-11-04,11,1
2019,믹스견,N,1,M,1,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,F,1,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,M,1.1,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,M,1.1,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,M,1,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,M,0.8,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,M,0.8,2019-10-24,2019-11-04,11,0
2004,요크셔 테리어,N,0,F,2,2019-10-24,2019-11-04,11,15
2019,믹스견,N,1,F,4.5,2019-10-24,2019-11-04,11,0
2017,믹스견,Y,1,M,5,2019-10-24,2019-11-04,11,2
2019,믹스견,N,1,M,2.5,2019-10-24,2019-11-04,11,0
2017,불독,N,1,F,7.7,2019-10-24,2019-11-04,11,2
2016,믹스견,N,0,F,4,2019-11-06,2019-11-18,12,3
2019,믹스견,N,0,F,3,2019-11-06,2019-11-18,12,0
2016,믹스견,N,0,F,5,2019-11-06,2019-11-18,12,3
2017,믹스견,N,0,F,3,2019-11-06,2019-11-18,12,2
2017,보더 콜리,N,1,M,9.14,2019-10-31,2019-11-11,11,2
2015,믹스견,N,0,M,5.72,2019-10-31,2019-11-11,11,4
2019,믹스견,N,0,F,1,2019-10-30,2019-11-11,12,0
2019,믹스견,N,0,M,1,2019-10-30,2019-11-11,12,0
2019,믹스견,N,0,M,1,2019-10-30,2019-11-11,12,0
2019,믹스견,N,0,M,1,2019-10-30,2019-11-11,12,0
2019,믹스견,N,0,M,1,2019-10-30,2019-11-11,12,0
2018,믹스견,N,1,F,15,2019-10-29,2019-11-12,14,1
2018,말티즈,U,1,F,5,2019-10-29,2019-11-08,10,1
2019,진도견,U,0,M,4,2019-10-28,2019-11-07,10,0
2019,웰시 코기 펨브로크,N,1,M,7,2019-10-26,2019-11-15,20,0
2019,믹스견,N,1,F,0.8,2019-10-25,2019-11-04,10,0
2019,포메라니안,N,1,F,1.9,2019-10-25,2019-11-04,10,0
2019,믹스견,N,0,M,12,2019-10-25,2019-11-04,10,0
2018,믹스견,U,0,M,4,2019-10-25,2019-11-04,10,1
2018,믹스견,U,0,M,6,2019-10-25,2019-11-04,10,1
2018,믹스견,U,0,M,4,2019-10-25,2019-11-04,10,1
2017,믹스견,U,1,F,4,2019-10-25,2019-11-04,10,2
2016,믹스견,N,0,M,23,2019-10-25,2019-11-04,10,3
2019,비숑 프리제,U,1,F,2.87,2019-10-25,2019-11-04,10,0
2018,믹스견,N,1,F,3,2019-10-25,2019-11-04,10,1
2017,포메라니안,U,1,M,4.6,2019-10-24,2019-11-04,11,2
2019,믹스견,U,0,M,15,2019-10-24,2019-11-04,11,0
2018,믹스견,U,0,F,9.4,2019-10-24,2019-11-04,11,1
2018,믹스견,U,0,M,8.3,2019-10-24,2019-11-04,11,1
2018,믹스견,U,0,M,12.2,2019-10-24,2019-11-04,11,1
2019,믹스견,N,0,M,2.3,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,F,2.7,2019-10-24,2019-11-04,11,0
2019,차우차우,U,0,F,20.5,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,F,4.5,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,F,4.4,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,F,4.7,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,M,4.6,2019-10-24,2019-11-04,11,0
2018,믹스견,U,0,F,20.6,2019-10-24,2019-11-04,11,1
2019,믹스견,U,0,F,16.6,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,M,5,2019-10-24,2019-11-04,11,0
2019,포인터,U,1,M,16,2019-10-24,2019-11-04,11,0
2018,믹스견,N,0,F,10,2019-10-24,2019-11-04,11,1
2018,믹스견,N,0,F,10,2019-10-24,2019-11-04,11,1
2016,믹스견,N,0,M,10,2019-10-24,2019-11-04,11,3
2019,믹스견,N,1,M,3,2019-10-24,2019-11-04,11,0
2016,믹스견,N,1,F,7,2019-10-24,2019-11-04,11,3
2019,믹스견,U,1,M,3,2019-10-24,2019-11-04,11,0
2019,믹스견,U,1,M,3,2019-10-24,2019-11-04,11,0
2014,믹스견,U,0,F,6,2019-10-24,2019-11-04,11,5
2016,믹스견,N,0,F,6,2019-10-24,2019-11-04,11,3
2018,믹스견,U,1,F,5,2019-10-24,2019-11-04,11,1
2017,스피츠,N,1,M,7,2019-10-24,2019-11-04,11,2
2019,믹스견,N,1,F,1,2019-10-24,2019-11-04,11,0
2019,믹스견,N,1,F,1,2019-10-24,2019-11-04,11,0
2017,믹스견,N,0,F,15,2019-10-24,2019-11-04,11,2
2019,믹스견,N,1,M,2,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,F,4,2019-10-24,2019-11-04,11,0
2018,믹스견,N,0,F,6,2019-10-24,2019-11-07,14,1
2016,믹스견,U,0,M,6,2019-10-24,2019-11-04,11,3
2016,믹스견,N,0,F,5,2019-10-24,2019-11-04,11,3
2017,믹스견,N,0,M,19,2019-10-24,2019-11-04,11,2
2017,믹스견,U,0,F,10,2019-10-24,2019-11-04,11,2
2017,믹스견,U,0,F,15,2019-10-24,2019-11-04,11,2
2011,말티즈,U,0,F,2.7,2019-10-24,2019-11-04,11,8
2017,믹스견,U,0,F,12.3,2019-10-24,2019-11-04,11,2
2018,푸들,U,0,F,3,2019-10-24,2019-11-04,11,1
2019,믹스견,U,0,F,4,2019-10-24,2019-11-04,11,0
2019,믹스견,U,0,F,4.1,2019-10-24,2019-11-04,11,0
2019,믹스견,U,0,F,3.6,2019-10-24,2019-11-04,11,0
2019,믹스견,U,0,F,3.4,2019-10-24,2019-11-04,11,0
2019,믹스견,N,0,M,3.3,2019-10-24,2019-11-04,11,0
2014,믹스견,N,0,M,6.3,2019-10-24,2019-11-04,11,5
2017,말티즈,U,1,M,3,2019-10-24,2019-10-31,7,2
2017,코카 스파니엘,N,1,M,16,2019-10-24,2019-11-04,11,2
2019,푸들,U,1,Q,3.5,2019-10-24,2019-11-04,11,0
2016,닥스훈트,U,1,M,5,2019-10-24,2019-11-04,11,3
2018,믹스견,U,0,M,3,2019-10-24,2019-11-04,11,1
2017,포메라니안,U,1,M,3,2019-10-24,2019-11-04,11,2
2018,포메라니안,N,1,M,4.5,2019-10-24,2019-11-04,11,1
2017,진도견,N,0,M,15,2019-10-24,2019-11-04,11,2
2018,믹스견,U,0,F,8,2019-10-24,2019-11-04,11,1
2014,믹스견,N,0,M,15,2019-10-24,2019-11-04,11,5
2016,믹스견,U,0,F,17,2019-10-24,2019-11-04,11,3
2018,믹스견,U,1,F,2,2019-10-24,2019-11-04,11,1
2011,믹스견,U,0,F,18,2019-10-24,2019-11-04,11,8
2016,시츄,N,1,M,5,2019-10-24,2019-11-04,11,3
2016,믹스견,U,1,F,4.5,2019-10-24,2019-11-04,11,3
2016,믹스견,Y,0,M,10,2019-10-24,2019-11-04,11,3
2018,믹스견,U,0,F,16,2019-10-24,2019-11-04,11,1
2019,믹스견,N,1,M,1.2,2019-10-24,2019-11-04,11,0
2019,믹스견,U,0,F,4.6,2019-10-24,2019-11-04,11,0
2019,믹스견,U,1,M,0.7,2019-10-23,2019-11-04,12,0
2015,믹스견,U,0,F,4,2019-10-23,2019-11-04,12,4
2017,믹스견,N,0,F,4.5,2019-10-23,2019-11-04,12,2
2017,믹스견,N,0,M,7,2019-10-23,2019-11-04,12,2
2017,믹스견,U,0,F,8,2019-10-23,2019-11-04,12,2
2017,믹스견,U,0,M,7,2019-10-23,2019-11-04,12,2
2017,믹스견,U,0,F,5,2019-10-23,2019-11-04,12,2
2019,믹스견,U,1,M,2,2019-10-23,2019-11-04,12,0
2019,믹스견,N,1,F,1.5,2019-10-23,2019-11-04,12,0
2016,믹스견,U,1,F,3,2019-10-23,2019-11-04,12,3
2016,믹스견,U,1,M,19,2019-10-23,2019-11-04,12,3
2019,믹스견,N,1,M,2,2019-10-23,2019-10-30,7,0
2017,믹스견,N,0,M,7,2019-10-23,2019-10-30,7,2
2019,믹스견,U,0,M,12,2019-10-23,2019-11-04,12,0
2014,믹스견,U,1,M,15,2019-10-23,2019-11-04,12,5
2013,믹스견,U,1,M,12,2019-10-23,2019-11-04,12,6
2017,믹스견,N,1,F,9,2019-10-23,2019-11-04,12,2
2019,믹스견,N,0,F,6.9,2019-10-23,2019-11-04,12,0
2019,믹스견,N,0,M,5,2019-10-23,2019-11-04,12,0
2017,믹스견,U,0,M,8,2019-10-23,2019-11-04,12,2
2016,믹스견,U,0,F,6,2019-10-23,2019-11-04,12,3
2019,믹스견,N,0,M,5,2019-10-23,2019-11-04,12,0
2018,믹스견,N,0,M,7.1,2019-10-23,2019-11-04,12,1
2019,믹스견,U,0,Q,3.5,2019-10-23,2019-11-04,12,0
2018,웰시 코기 펨브로크,U,1,F,8,2019-10-23,2019-11-04,12,1
2017,말티즈,U,1,F,5,2019-10-23,2019-11-04,12,2
2019,믹스견,N,0,M,10,2019-10-23,2019-11-04,12,0
2016,말티즈,Y,1,M,4.8,2019-10-23,2019-11-04,12,3
2016,비숑 프리제,U,1,F,5,2019-10-23,2019-11-04,12,3
2019,믹스견,N,1,F,0.7,2019-10-23,2019-11-04,12,0
2019,믹스견,N,1,F,0.68,2019-10-23,2019-11-04,12,0
2019,믹스견,N,1,M,0.75,2019-10-23,2019-11-04,12,0
2019,믹스견,N,1,M,0.8,2019-10-23,2019-11-04,12,0
2019,믹스견,N,1,M,0.6,2019-10-23,2019-11-04,12,0
2018,믹스견,U,1,F,23,2019-10-23,2019-10-30,7,1
2019,믹스견,N,0,M,5.84,2019-10-23,2019-11-01,9,0
2017,믹스견,U,0,M,8,2019-10-23,2019-11-04,12,2
2015,믹스견,N,1,M,8,2019-10-23,2019-11-04,12,4
2018,믹스견,U,0,F,18,2019-10-23,2019-11-04,12,1
2019,믹스견,N,1,F,7,2019-10-23,2019-11-04,12,0
2014,닥스훈트,N,0,F,5,2019-10-23,2019-11-04,12,5
2017,골든 리트리버,N,1,M,20,2019-10-23,2019-11-04,12,2
2019,믹스견,N,1,F,3.4,2019-10-23,2019-11-04,12,0
2019,믹스견,N,1,M,5.4,2019-10-23,2019-11-04,12,0
2009,재패니즈 스피츠,N,0,F,5.1,2019-10-23,2019-11-04,12,10
2017,믹스견,N,1,F,9.2,2019-10-23,2019-11-04,12,2
2017,믹스견,N,1,F,7.3,2019-10-23,2019-11-04,12,2
2018,믹스견,N,0,F,7,2019-10-23,2019-11-04,12,1
2019,믹스견,N,1,F,1.6,2019-10-23,2019-11-04,12,0
2018,믹스견,N,1,F,20,2019-10-23,2019-11-04,12,1
2019,믹스견,N,1,M,2,2019-10-23,2019-11-04,12,0
2019,불독,U,1,F,9.6,2019-10-23,2019-10-30,7,0
2019,믹스견,N,0,M,4.2,2019-10-23,2019-11-04,12,0
2012,사모예드,U,1,F,15,2019-10-23,2019-11-04,12,7
2016,믹스견,N,1,M,10,2019-10-23,2019-11-04,12,3
